delay_error,delivery_prob_error,last_system_size_error,num_packets,net_size,elapsed
0.040361948962335685,1.113474289692672,0.023456412661455806,250,7,0.0031503030040767044
0.0364163325318066,0.6470426775462744,0.8544488243448063,500,7,0.0029505600105039775
0.15517126242165766,0.18003559387851295,0.03713734574138102,750,7,0.0070014820084907115
0.01245642475109363,0.00919248569080675,0.04798779774951204,1000,7,0.003291950997663662
0.01470692148485636,0.05297437873876641,0.2993942172921004,2500,7,0.006717905998812057
0.06344946721725288,0.07448888654878387,0.06788331465867713,5000,7,0.005323568999301642
0.006436397802193077,0.01271783122293207,0.09485746441439145,10000,7,0.007263591993250884
0.016189047547448085,0.06608811145724004,0.017806516276061574,25000,7,0.10422382099204697
0.01580466270249242,0.0533482928537238,0.08062229290338646,50000,7,0.10535026800062042
0.010170645450635995,0.0013561015205263147,0.06970506088003056,100000,7,0.13414286500483286
0.942959886068606,1.0,,10,5,0.0024783730041235685
0.23789505196355223,0.2312368525724876,0.6305403376029596,100,5,0.0026217780105071142
0.11695447119622472,0.04529358991646642,0.5542691484593432,250,5,0.002302164997672662
0.14074139336847302,0.026670783983839617,0.38679406548820844,500,5,0.002491275008651428
0.006793445122941573,0.06816169939257988,0.3671501775133477,750,5,0.0022797579877078533
0.05404654109825027,0.07528579625380713,0.0828397309613042,1000,5,0.002193014996009879
0.008201736443014406,0.02139835824321681,0.05888570003239089,2500,5,0.0032472909952048212
0.031391906137788035,0.030914917040895145,0.044983006494561016,5000,5,0.0055185060045914724
0.0030925229813026493,0.002606328245611896,0.11410035377395507,10000,5,0.008842262002872303
0.006714994821732794,0.01517601920457547,0.011954240581815597,25000,5,0.022224654007004574
0.009934668300709992,0.00037725172121154686,0.028801251637539733,50000,5,0.04814777598949149
0.003417150997792749,0.007528505917899152,0.012641316500796317,100000,5,0.12694927299162373
0.9634132035367345,1.0,,10,8,0.0035330160026205704
0.34922098975091503,0.5276982777059169,0.0063898960088183045,100,8,0.0025094570009969175
0.08916221033640699,0.05102867089483376,0.09782551282284571,250,8,0.0026092299958691
0.05598709186078574,0.23488079836287287,0.0715261189648821,500,8,0.00295032600115519
0.04725323109890668,0.07086978452167193,0.0424824429971204,750,8,0.006520526003441773
0.04631798386437752,0.026124013390648435,0.15503241781647745,1000,8,0.003324674005853012
0.0016148814023864372,0.0765930782145858,0.031039908765145317,2500,8,0.00479783900664188
0.013084457354247549,0.01340686665602902,0.04079317296482151,5000,8,0.007759622007142752
0.027129440247409677,0.01685822888404829,0.0482326697404479,10000,8,0.013473733997670934
0.007358002444889656,0.016624785784123144,0.045890499888827346,25000,8,0.08632875200419221
0.01758784755457376,0.010979281566087337,0.05054619518154696,50000,8,0.14860231800412294
0.010599414207591844,0.0004091723881983295,0.005970622278317917,100000,8,0.38437900999269914
0.000927516329808,0.3072256866820934,0.7190151961119639,10,5,0.0015152490086620674
0.09861369834203314,0.0594853347705677,0.2402015756902926,100,5,0.0017017520003719255
0.03032296021008481,0.04320529559111838,0.07438342627740444,250,5,0.001933913998072967
0.04651685932001342,0.0630670733558786,0.3389276628610195,500,5,0.0023494040069635957
0.016587189967602077,0.0035112396248977765,0.06893291629051464,750,5,0.0026577279932098463
0.06878714955360726,0.044164969316703925,0.03621407547367671,1000,5,0.0030083809979259968
0.04183450775221401,0.029985665113702837,0.04445817594836104,2500,5,0.005329986990545876
0.020907295516933082,0.011811516843039275,0.003722483069879667,5000,5,0.009447540011024103
0.003142440113954744,0.0029221374308276054,0.014299035223843924,10000,5,0.031706255991593935
0.005098364184965012,0.010546180369025573,0.017761851336327437,25000,5,0.11805833400285337
0.0005681477465124788,0.009107553138099243,0.034136644867863435,50000,5,0.32095371100876946
0.004088145975944481,0.001088363336863371,0.022825190099194398,100000,5,0.5855748980102362
0.5963397889822313,2.87265192300244,0.9680681798718325,10,8,0.0025999119970947504
0.0017375125847083263,0.2492425558072389,0.1479073683908029,100,8,0.0024821569968480617
0.3803683003104154,0.22229531054459217,0.045018538787982884,250,8,0.0027726260013878345
0.1587914263734062,0.3514764874151371,0.1530286064008745,500,8,0.004918267004541121
0.07428125291082538,0.10550159387171915,0.21840048902780324,750,8,0.004493102998821996
0.02822584615943812,0.1994245834400269,0.09520776907572635,1000,8,0.02359930500097107
0.0584069164412569,0.03115189757052921,0.1767461626160126,2500,8,0.0062334539979929104
0.03834645579859853,0.05783578466433642,0.010952316381711137,5000,8,0.008312395002576523
0.011004590471434188,0.08837211122699881,0.08407793793703341,10000,8,0.06371288100490347
0.007289861677161321,0.04059411656987512,0.00808221420248582,25000,8,0.08874622100847773
0.001961601694104343,0.026736221263371177,0.01798208613766916,50000,8,0.17055134299152996
0.011518059185262839,0.010356367319453007,0.042116578828358536,100000,8,0.28246868700080086
0.3522787535527413,0.8181421480390555,0.1272336570674589,10,1,0.000828166987048462
0.0604247789898896,0.15699954875212602,0.18979524969086406,100,1,0.00855883999611251
0.052308066518890035,0.05545298162849085,0.04138592091311972,250,1,0.021403594000730664
0.07323313229943008,0.05569544079687105,0.292744565524095,500,1,0.0007582180114695802
0.011146737882246306,0.061195234015222415,0.03516875261243309,750,1,0.0012866680044680834
0.01615734553528285,0.07117049444710603,0.025676999113499837,1000,1,0.020176346006337553
0.028778762162663053,0.0008959253804612824,0.010775201301321846,2500,1,0.005758184008300304
0.020970827231470375,0.045120621710286815,0.01847015893105325,5000,1,0.0028973010048503056
0.00670480975988846,0.03974593273735616,0.015104832959597981,10000,1,0.012270908991922624
0.008603439402458227,0.04829030671417005,0.0059787778484080385,25000,1,0.04958271799841896
0.0034442368473712117,0.0035929354466176324,0.014936369507078261,50000,1,0.08270688400079962
0.0019455513311932152,0.020160366552118992,0.007141791341619038,100000,1,0.11773083599109668
0.31066327504483965,0.031174268595765775,0.4536919548778655,10,4,0.0012031160003971308
0.10874589710053653,0.02054360603292287,0.0306379369422236,100,4,0.0013156380009604618
0.04333951216378209,0.014407207317785867,0.03643538696768045,250,4,0.001587107006344013
0.029279633456731256,0.004168397868202028,0.09149766796339115,500,4,0.0018965229974128306
0.015907138821957295,0.013228799396642682,0.1275972073002838,750,4,0.0023786050005583093
0.05490059826390552,0.010113990407067674,0.13809856590268688,1000,4,0.002724204008700326
0.01646006073110782,0.0022782722780301697,0.017717561324632734,2500,4,0.005054878012742847
0.004458731501717176,2.0344114381107877e-05,0.029516796460644968,5000,4,0.008640164000098594
0.014602930305418545,0.0018859905398404414,0.029198710695952035,10000,4,0.031475121999392286
0.006919898399484592,0.0001103293953892136,0.0289544384903798,25000,4,0.1083714269916527
0.001880349075694277,0.0010196359478849525,0.011823118307277813,50000,4,0.1414954320061952
0.010148381870217717,0.0019899540934085152,0.02556473797867763,100000,4,0.32540937801240943
0.4563935684749993,0.1363760341849259,0.2849201221250018,10,8,0.002277824009070173
0.22938257188450434,0.10194039678538272,0.6454300484698875,100,8,0.002539562003221363
0.1014174518734645,0.0226230817092613,1.732245096376822,250,8,0.0029903800023021176
0.06504418301458197,0.010112030386600742,0.2907114050125492,500,8,0.003709493001224473
0.06163546320878628,0.02457623567347093,0.20822917160642454,750,8,0.0046685220004292205
0.04414076582885294,0.012782266116474763,0.6145208741259691,1000,8,0.005219121012487449
0.012416461398258215,0.008185883399713434,0.20336477715784737,2500,8,0.009394079999765381
0.018226286778223945,0.001613491669405814,0.24535052490566553,5000,8,0.016556051996303722
0.008485702940345115,0.005770472642969318,0.09944580916062921,10000,8,0.034607784007675946
0.008449442662609167,0.008768709967700366,0.09134886072923226,25000,8,0.22267402699799277
0.0008287152799241576,0.0022701607573315952,0.038922674109700114,50000,8,0.3574895220081089
0.010100883011822553,0.0027175470612793825,0.06520179093049784,100000,8,0.6244727930024965
0.7880039246025222,0.7559883394211857,0.9312132277672732,10,7,0.011150457998155616
0.009859399958496667,0.0613116337161014,0.41447899426141094,100,7,0.0031715150107629597
0.05963487624099983,0.062062453240892795,0.0189733186280982,250,7,0.003527947992552072
0.028845433410431706,0.0023917009426892267,0.20879055351254863,500,7,0.024069260005489923
0.032287261755395424,0.1172328495109289,0.08530869037924782,750,7,0.0042967890040017664
0.06635550098308413,0.007707881215575041,0.22167768322819936,1000,7,0.004831508005736396
0.07283599222405286,0.05403436027169964,0.11820275172278703,2500,7,0.021818990993779153
0.017957706995840414,0.013663601014221791,0.15653239436932995,5000,7,0.045666309000807814
0.0316732303924682,0.00011586153982684557,0.026321702304653777,10000,7,0.05667356798949186
0.011754438907651883,0.005980838821137643,0.07789641369538994,25000,7,0.176370961999055
0.00635453431695932,0.008373552199900432,0.010813567633372441,50000,7,0.4135893079946982
0.010387966118185932,0.012562762604304839,0.0045245833130662565,100000,7,0.7327263790066354
0.5897865545215846,0.16770012261341688,0.8916154394509213,10,7,0.002048734007985331
0.05784751111556404,0.1319542004925982,1.2334208510252864,100,7,0.0024409059988101944
0.022552411511508694,0.16931901846606473,0.4512833067056515,250,7,0.002304498993908055
0.02326009701552699,0.08369608084661415,0.13546328175059652,500,7,0.0026085319987032562
0.07266764430313155,0.20953275882067618,0.09230299074767469,750,7,0.0027517709968378767
0.011659876585159518,0.033748644778265585,0.068636985176753,1000,7,0.003107680007815361
0.03014851376120366,0.026883721609154813,0.1066367737220574,2500,7,0.004490951003390364
0.058275534055460605,0.08916784855454861,0.06344872646227903,5000,7,0.0066070419998141006
0.008603894081126062,0.005208038724334944,0.046297917034114795,10000,7,0.018298410010174848
0.009007956630477779,0.0030916700043875558,0.07769602995071687,25000,7,0.09269398100150283
0.003399565009795426,0.006577900366788103,0.02994673231000753,50000,7,0.10475239199877251
0.0041882522075087445,0.007785361522609791,0.044080669243062,100000,7,0.2736914309934946
0.7726900969525606,0.5537529137529137,0.9876162280849697,10,6,0.0023638139973627403
0.015211841224450554,0.03981561509651406,0.2579305212195442,100,6,0.0024712380109122023
0.019512020811635507,0.01359254853030794,0.11018701370111657,250,6,0.00242814100056421
0.0648137172993377,0.0074129664373567515,0.037239928935061034,500,6,0.004255175997968763
0.03921900786758905,0.06395346851249172,0.435455271608071,750,6,0.0038613030046690255
0.07532469605821192,0.05293559719523215,0.44332526832055213,1000,6,0.0058984049974242225
0.03490861721489379,0.005124087741510472,0.08642995169390935,2500,6,0.019462713011307642
0.009400910487260702,0.005074818258458997,0.0066947913972025775,5000,6,0.032174427004065365
0.011174484153374282,0.002431273950552942,0.009669224255274092,10000,6,0.07618566699966323
0.0064540301660969135,0.012373642071509146,0.02769191077821934,25000,6,0.1531504610029515
0.0016401783069667272,0.0030820417312095527,0.007633312967137804,50000,6,0.2690215529873967
0.0016855979203504504,0.010812672939243146,0.006244446336074035,100000,6,0.5456020450073993
0.13147577782472972,7.00063005670474e-05,0.5983422742324165,10,4,0.0014650009979959577
0.013073884935271056,7.00063005670474e-05,0.20918560451811846,100,4,0.001362084993161261
0.025913705095466234,7.00063005670474e-05,0.11202521306723666,250,4,0.0016890490078367293
0.047677039962033124,7.00063005670474e-05,0.14466656192340313,500,4,0.0021382550039561465
0.064961049948603,7.00063005670474e-05,0.17742029462130104,750,4,0.002712827001232654
0.0107921269084417,7.00063005670474e-05,0.023708616220432622,1000,4,0.0029497149953385815
0.02902762784985905,7.00063005670474e-05,0.08165577278730232,2500,4,0.00530404900200665
0.00883754711828271,0.00013004771149543448,0.01231058168213241,5000,4,0.009196500992402434
0.0012179155658200507,7.00063005670474e-05,0.003789345997466378,10000,4,0.0167307709925808
0.005826427826164931,9.001130114514242e-05,0.010477264089412233,25000,4,0.05715333700936753
0.005442898957375024,1.0002500289047508e-05,0.009687560165698961,50000,4,0.19381173500732984
0.0019205893114609361,2.000180016206113e-05,0.006593056881817264,100000,4,0.5580866079981206
1.0,1.0,,10,9,0.0034535730083007365
0.23603426191400684,0.451709654779137,1.0648122386951173,100,9,0.0024217580066761
0.018609087557623964,0.1454162677488468,0.22506448566818293,250,9,0.002781313000014052
0.018829073859987017,0.08993474686329057,0.11526458087708137,500,9,0.0028630049928324297
0.04216828185924714,0.06761320973136696,0.24636417244552083,750,9,0.003098306988249533
0.03536404384105712,0.11090787534196934,0.10129841098303426,1000,9,0.0032985180005198345
0.02264372580735303,0.0509264102952328,0.09226024697532371,2500,9,0.00449028100410942
0.022672208526862473,0.0028689697725091255,0.0063605660165098376,5000,9,0.006571164994966239
0.0009660400193577818,0.00508926428842431,0.10361106862639545,10000,9,0.010524005992920138
0.008998385256967409,0.046305387543413,0.06889480831124327,25000,9,0.058667974997661076
0.011756368572175553,0.0062554657499818925,0.04772613815419072,50000,9,0.08374256199749652
0.0003288074639041921,0.0010627812296988574,0.025786492677406465,100000,9,0.2729651539993938
0.7215477466500146,0.1714737582005624,0.8050947546881438,10,3,0.001355778003926389
0.04861691047721024,0.06164809336925968,0.09213424487332544,100,3,0.0013008289970457554
0.03526603634236712,0.041952634993872105,0.09456699476110955,250,3,0.0015020840073702857
0.040405846124305075,0.05086717958036073,0.12808297563619175,500,3,0.00308388500707224
0.016581592279489212,0.04556025221710056,0.00756225501303523,750,3,0.0044978189980611205
0.03798236617128317,0.0192586526823432,0.2646604123790073,1000,3,0.0024683249939698726
0.007489331992383273,0.035997201129749044,0.006476177612190107,2500,3,0.0059623400011332706
0.012583253754137613,0.015167897684504227,0.06177610737678191,5000,3,0.01974910299759358
0.02504384174295107,0.007634897245751303,0.019322654483503284,10000,3,0.027541314993868582
0.00908113998580145,0.004073499597833644,0.0037928214134180364,25000,3,0.10004277899861336
0.00704908960395181,0.0016494373794741148,0.008554448065930594,50000,3,0.3016051209997386
0.007892624753983942,0.0015762618493732076,0.017408504527350613,100000,3,0.29223695999826305
0.29323980849857895,0.4980075503355704,0.4445981277488095,10,7,0.002170161998947151
0.10453008542133492,0.07920974056433575,0.16967061382956491,100,7,0.002496430999599397
0.013340851272675211,0.018112698099373985,0.115279326544237,250,7,0.004183222001302056
0.03008103019140043,0.04810925518391452,0.22567623495089506,500,7,0.0042333300079917535
0.003036007126794179,0.028873465351446827,0.13481931108369435,750,7,0.004765696998219937
0.03924463504401481,0.031291630130518326,0.1281416617323405,1000,7,0.004528940000454895
0.020845485120108774,0.023908891204096314,0.03335915698772996,2500,7,0.030072358989855275
0.012664568470938874,0.013229154205148962,0.028131104308629095,5000,7,0.04817196499789134
0.006449511114343933,0.007575620491328183,0.03443720064865002,10000,7,0.08225596899865195
0.004288616872092357,0.0023476943191196903,0.00822135535308862,25000,7,0.09388571699673776
0.002044566807095159,0.005672956137895627,0.016606580565033106,50000,7,0.3010579520050669
0.004059401925866005,0.00880894926292101,0.006234477111834362,100000,7,0.34624271899519954
0.8497135449693788,0.9939960904775201,,10,8,0.0027020400011679158
0.18947063261803476,0.18996540883335886,0.8100192553759006,100,8,0.004673711009672843
0.018620075059683383,0.0670293521618943,0.004664208421804081,250,8,0.0032397530012531206
0.01502508357970004,0.14922785429672142,0.359721852209164,500,8,0.0037710859905928373
0.013582237221423283,0.0544509473328356,0.32914145075622453,750,8,0.005470620992127806
0.08797280117556242,0.09474295163471705,0.02139039702580673,1000,8,0.0058460919972276315
0.0248006095025985,0.007856837986419023,0.04488040624507914,2500,8,0.0077111290011089295
0.01852276329745232,0.017276377268187346,0.1574577144916587,5000,8,0.026429460995132104
0.001204754800133461,0.006498791276257167,0.07347516938049664,10000,8,0.09450557098898571
0.0044175590050717145,0.016678527172802365,0.035861981317955156,25000,8,0.16323925300093833
0.00550943745573736,0.0002682665355276887,0.034741041898936724,50000,8,0.29421780799748376
0.002732963031529731,0.009015717240398133,0.07199715269053994,100000,8,0.407047398010036
0.7742918470193072,0.2821876704855428,0.9861918931795229,10,3,0.0012440199934644625
0.08511977443533923,0.08364383466239496,0.893003404042087,100,3,0.0011283760104561225
0.051923396349867666,0.0590673714147734,0.36111449430712583,250,3,0.0013927060062997043
0.0628919904488422,0.02876746821100383,0.0738913789804703,500,3,0.010987749003106728
0.0655079005827841,0.18091705823346205,0.0076797075800477494,750,3,0.002118274991516955
0.07932774550685495,0.1824483664546775,0.4124466897208277,1000,3,0.0018997650040546432
0.05011700410409995,0.012612458960473643,0.17454872204756552,2500,3,0.002630862989462912
0.012334577375136858,0.019166983004859695,0.25820830527477284,5000,3,0.003646797005785629
0.013065133245204716,0.013939528159035656,0.0022459513016738716,10000,3,0.006917830993188545
0.02366412820520615,0.07862466369997524,0.09761582201301036,25000,3,0.048601251997752115
0.05124037428972481,0.0283970720730968,0.0020441515427510083,50000,3,0.07974562799790874
0.017313753685214112,0.03460454408144721,0.04358093424263605,100000,3,0.10677816800307482
0.44182786563241894,0.04427015341555866,0.5545017053196573,10,4,0.0012024749885313213
0.11343410472042055,0.0213191610327991,0.35123805312093065,100,4,0.001709581003524363
0.02941487487350437,0.054978662818151475,0.2607140024674523,250,4,0.0015799100074218586
0.050450589424723816,0.00048428173082237764,0.04903597237379186,500,4,0.002116026997100562
0.10060890490603633,0.007678476880781619,0.14664800925381252,750,4,0.0027192400011699647
0.12009580183183058,0.022116344732958138,0.2421090619998989,1000,4,0.003101870999671519
0.05727450845038045,0.020013978446354608,0.027032988725523403,2500,4,0.005674993997672573
0.026251518914133326,0.0005584646385004768,0.04704140220985911,5000,4,0.02818272700824309
0.02200093359945578,0.0033060885562672957,0.03860249961126335,10000,4,0.046410954993916675
0.0038255930562188308,0.0010217996568013946,0.027608036984645985,25000,4,0.10804726599599235
0.007248177184235087,0.00034200082153714194,0.00932402865003878,50000,4,0.22736663300020155
0.013681254916237688,0.0025390315289786363,0.018468802448975797,100000,4,0.5798285380005836
0.33874789664712135,0.6327237099934683,1.4319756692745673,10,4,0.006156460993224755
0.14270127334799743,0.20305957578466094,0.36068271465632745,100,4,0.01672841799154412
0.02535851954771865,0.14152293283441642,0.09630937626780597,250,4,0.001646748001803644
0.052707219986979456,0.06960063450592507,0.020626067166758993,500,4,0.0023532699997304007
0.007152170180908585,0.05906402810387136,0.0887605382457609,750,4,0.0023330030089709908
0.035499590168312514,0.09844536783542034,0.07098442220854269,1000,4,0.0024922090087784454
0.022292914467873765,0.048484020995805434,0.004589078819762787,2500,4,0.005962983996141702
0.022973811263884432,0.01783157442811115,0.029021523833401584,5000,4,0.029142696992494166
0.026421378011263316,0.028210692730614287,0.09928911048415419,10000,4,0.06986144400434569
0.004310382841014553,0.01244811251265313,0.015782602643982856,25000,4,0.10096261800208595
0.0017655468915181625,0.0027397794073985857,3.839502511670077e-05,50000,4,0.16008898000291083
0.006959758958252038,0.007224562288954347,0.020308560228999285,100000,4,0.397563298989553
0.1062053474378608,0.2188199449229506,0.8878813772093701,10,5,0.0015910270012682304
0.12050588822827449,0.04127902331453044,0.6055043184122548,100,5,0.0016825019993120804
0.06563368143491416,0.09013036374481675,0.2257041167646252,250,5,0.0019367679924471304
0.007970442325024163,0.026179411028067787,0.02547137784604924,500,5,0.002762916003121063
0.0021463954702215736,0.0014454945637812778,0.01335394792887982,750,5,0.0029013510065851733
0.016852991685117526,0.01969931736667151,0.09882547258134686,1000,5,0.003794010990532115
0.0005098549276437167,0.011343594122969316,0.009756799945572575,2500,5,0.00591881200671196
0.008138991073826693,0.010170885873754459,0.028360278500364145,5000,5,0.026532757008681074
0.006422889417143955,0.0009748634908349402,0.025117680925239964,10000,5,0.043085937009891495
0.0048502876315469085,0.003301519836672871,0.030098666969241957,25000,5,0.045500865002395585
0.0071166124295439495,0.0018967015691366978,0.009980740162688241,50000,5,0.30920400700415485
0.00041727278840582354,0.0005624890138863108,0.024181269652588322,100000,5,0.40165485099714715
0.9916517432484794,0.8003240907454088,0.13574091147059972,10,1,0.00044305299525149167
0.12071290621878196,0.10019805545552764,0.212185386420696,100,1,0.000421165008447133
0.11239164507832361,0.08483525387108395,0.009455455615800239,250,1,0.0004978740034857765
0.3426092849536443,0.16469946278835623,0.3176059839589786,500,1,0.0005736449966207147
0.05756919443233658,0.07730236755448153,0.10830713676154172,750,1,0.0007261390128405765
0.2340729624305477,0.0001800504141160031,0.09957256736298346,1000,1,0.0007676209934288636
0.18977714884217012,0.09042848250512553,0.13579290834952246,2500,1,0.0013235039950814098
0.03347166511174929,9.987566057578888e-05,0.05500821599693838,5000,1,0.0021634799923049286
0.09783986027423715,0.0510003341476153,0.05358178505893521,10000,1,0.003841329991701059
0.03455888161102828,0.014103092031495531,0.034695284749143226,25000,1,0.009195210004691035
0.008799625873166326,0.01415539019485565,0.007672698145170868,50000,1,0.07631389099697117
0.009249130689080289,0.0022385650538930876,0.005985472960370507,100000,1,0.14203147200169042
0.997347923443115,3.45699763698783,,10,10,0.004897296996205114
0.23121206657776464,0.29018352649647716,0.5715829515709387,100,10,0.0040562150097684935
0.31689942996512116,0.23580389025571633,0.012606683547170447,250,10,0.011870011992868967
0.06295507065494269,0.00641882125531657,0.13930318977903144,500,10,0.005759332998422906
0.06321222000829801,0.10805913475114112,0.14359867154617637,750,10,0.0066066639992641285
0.18648124088553186,0.02120617955423819,0.18214832023330954,1000,10,0.017482167997513898
0.020925921875727616,0.06130466940718017,0.2148443132784177,2500,10,0.017517212996608578
0.005014890061260942,0.04390877504841626,0.15895533656106806,5000,10,0.025398315003258176
0.015916309477577387,0.018199738105599952,0.05021425256026518,10000,10,0.06617019900295418
0.0014723315595173345,0.007132340447982395,0.04660653398391759,25000,10,0.1367811590025667
0.0029435012994972185,0.0019171608185824369,0.04228917417775065,50000,10,0.11245794501155615
0.0007800501439383212,0.017319385810404795,0.04404346785642967,100000,10,0.21593566500814632
0.18579779206246866,4.0002000099963834e-05,0.18251103295556576,10,4,0.0021245079988148063
0.04299330521284496,4.0002000099963834e-05,0.05505427242623083,100,4,0.002563362999353558
0.04498534525034927,4.0002000099963834e-05,0.05932718102657177,250,4,0.0017847170092863962
0.010191718969393934,4.0002000099963834e-05,0.10076206241395308,500,4,0.0037941080081509426
0.005307535556304812,4.0002000099963834e-05,0.005131685208487291,750,4,0.0037969919940223917
0.013788739278959957,4.0002000099963834e-05,0.017910500068416574,1000,4,0.005019820004235953
0.011811234688397586,4.0002000099963834e-05,0.006149346897624197,2500,4,0.005171377008082345
0.000745984979609364,0.00016008603551426943,0.0074023342823411565,5000,4,0.00904234299378004
0.006049183781555302,4.0002000099963834e-05,0.004367836749310836,10000,4,0.0163838380103698
0.0006637352811633294,4.0002000099963834e-05,0.003134419209457659,25000,4,0.07109159699757583
0.00011312959833178206,2.000160009207461e-05,0.0047594259676771895,50000,4,0.25292366300709546
0.0009080585115230069,3.0001500075000635e-05,0.010060051677829742,100000,4,0.5086844909965293
0.5466228674531621,0.5891235567243294,0.7053884099945948,10,5,0.0015392509958473966
0.09276345992789718,0.09430461428481168,0.5443528819121942,100,5,0.0015734019980300218
0.16639815561054624,0.25452028787038805,0.06612747976824111,250,5,0.0017977590032387525
0.01006756320705426,0.05598226089496711,0.12821240898227937,500,5,0.002158456001779996
0.04327768231832,0.04804072472887602,0.12082235241940838,750,5,0.0025602539972169325
0.0036937020783326603,0.02924960740398495,0.10682057732362249,1000,5,0.0026302070036763325
0.021150474525611345,0.04941399274134659,0.11863584915408586,2500,5,0.004730225991806947
0.020857098020624344,0.04384826129494713,0.058756125368224596,5000,5,0.03907514100137632
0.020889930748178156,0.008172556864573773,0.027822526799456015,10000,5,0.04803883300337475
0.008258955257190451,0.02550617778566583,0.0344881234304469,25000,5,0.10609380599635188
0.007307901531744852,0.0018425385846685622,0.005783824489647182,50000,5,0.21441436400345992
0.002636426876173471,8.913246997024002e-06,0.0031411309936161353,100000,5,0.3827768179908162
0.992753282392468,0.9117830741779251,0.9413551422672596,10,4,0.0038047420093789697
0.3250572056552791,0.016905890520173054,0.2911232451078487,100,4,0.0019507749966578558
0.23280111749985785,0.09692471469225235,0.46328266314625055,250,4,0.0018134239944629371
0.04413727827731632,0.02157903274395752,0.24665181023117982,500,4,0.0023124519939301535
0.009369900288643708,0.06638437605354712,0.03426539824074106,750,4,0.0025622159882914275
0.14917804140549323,0.14818375589392288,0.15385094655299925,1000,4,0.0029518450028263032
0.058683225646420985,0.006517222688437597,0.18856222211257162,2500,4,0.00442266499157995
0.013459659007367957,0.010860616537891651,0.09850970583022538,5000,4,0.020785008993698284
0.01778238008166338,0.0052759670076834506,0.14561793302412865,10000,4,0.06268395500956103
0.017300018731704503,0.00640727348054826,0.023910096549442768,25000,4,0.12309392599854618
0.0029081638474340436,0.002890684915908464,0.05994192778476534,50000,4,0.14206307400309015
0.010829876403015032,0.015185860488871484,0.051634490533252315,100000,4,0.29050395799276885
0.7217513762801246,0.8548452919789271,0.99070512399615,10,10,0.01026976499997545
0.02867199850410906,0.06238589636230064,0.7543980662315659,100,10,0.0028892419941257685
0.011021035793604183,0.02016491058840997,0.18969253605153447,250,10,0.0029739570018136874
0.06564430649172603,0.09907514389594961,0.1456427155653199,500,10,0.018322571006137878
0.0635736621241552,0.08521253992319933,0.29683466734370534,750,10,0.009783291010535322
0.044324960248669776,0.10055401784420706,0.08014800507279343,1000,10,0.004548143988358788
0.013047165469692118,0.007128849299401286,0.11105933783918362,2500,10,0.015062211998156272
0.014865956784828329,0.04407139203467779,0.003095277756933289,5000,10,0.026900945988018066
0.010167624920674212,0.010650143591578573,0.02106874916685791,10000,10,0.0462807639996754
0.009667985888468702,0.014311905663059135,0.00041886132892757406,25000,10,0.1470586069917772
0.0016923387463636148,0.0012799640139872072,0.014997026044605385,50000,10,0.19369629499851726
0.002587540466947686,0.0011943412136517751,0.005267859091099995,100000,10,0.31409578800958116
0.9997474808372769,0.510849199153823,0.8927907821430805,10,4,0.0015330079913837835
0.0745845560345741,0.20563598807376318,0.41045207433943964,100,4,0.0020151899952907115
0.10625917977399262,0.013074313455970538,0.0925211884413146,250,4,0.004124990999116562
0.10949614969701249,0.08035266138462946,0.09253530048777198,500,4,0.0021293040044838563
0.0008645095882629268,0.010485774843775034,0.38844651117053147,750,4,0.0024669429985806346
0.07350833945505146,0.036582342811840654,0.09411100759338331,1000,4,0.003295596005045809
0.045204360573273476,0.02079069118092893,0.14778862862583353,2500,4,0.005033052992075682
0.026450500253630216,0.0022825078438700862,0.013463151883099966,5000,4,0.02937450699391775
0.03887354871162421,0.009455260260447886,0.07169621440555464,10000,4,0.044559756002854556
0.007762586953586772,0.011062122148640368,0.04551341999711378,25000,4,0.09514944600232411
0.018632573673032875,0.0062352399406423115,0.05637612242946353,50000,4,0.16836343800241593
0.0008630587912456517,0.004350725263371594,0.023125037000505017,100000,4,0.1912455459969351
0.9540981902281299,1.0,,10,9,0.005855707000591792
0.08272574163166672,0.21460280268957665,0.009461854104275316,100,9,0.0027388809976400807
0.11508751921825054,0.23327592692421284,0.16760787915231967,250,9,0.003186333997291513
0.028139734918681023,0.09377540720773543,0.24698549882466542,500,9,0.0039837019867263734
0.04734399072635445,0.08324717387110857,0.19023314671352393,750,9,0.004638291007722728
0.021300405703109745,0.09494582787275335,0.002853884555476224,1000,9,0.005066524012363516
0.028837793527867236,0.06747583673061333,0.06536056203595665,2500,9,0.008284156996523961
0.004416164740950777,0.004369083970639742,0.028462896449769327,5000,9,0.03625893100979738
0.008437843480936609,0.033861734293308444,0.05721254358835229,10000,9,0.043984293995890766
0.0010182978922418603,0.015018099074643096,0.03566719699042083,25000,9,0.056567173000075854
0.0003747094567908027,0.014522418944616006,0.005373687501767332,50000,9,0.10963534000620712
0.005232549909526739,0.007987007171316752,0.006202280061659035,100000,9,0.46057200799987186
0.6578459655453781,0.6741176076619116,0.3283715669952075,10,5,0.0017213699902640656
0.15530171565435663,0.03456706091466442,0.29515107524249706,100,5,0.0016551259905099869
0.074704694801871,0.019627184913427666,0.3165794848196238,250,5,0.002006805007113144
0.07753809684906718,0.10802423105046106,0.15578927778431137,500,5,0.002349941001739353
0.023599204727165,0.09204277289374466,0.2322645235474383,750,5,0.002639789992826991
0.047185990754485554,0.039275222135726984,0.015381646571033027,1000,5,0.006039525003870949
